"Facebook Pixel","Facebook Pixel"
"General Settings","General Settings"
"Enable FB Pixel","Enable FB Pixel"
"Enter Facebook Pixel ID","Enter Facebook Pixel ID"
"Manage Events you wish to track","Manage Events you wish to track"
"Product View","Product View"
"Cateogy View","Cateogy View"
"Add to Cart","Add to Cart"
"Add to Wishlist","Add to Wishlist"
"Initiate Checkout","Initiate Checkout"
"Purchase","Purchase"
"Product Search","Product Search"
"Customer Registration","Customer Registration"
